nohup: ignoring input
[1/395] gsm8k_0003 status=200 ok=True expected=70000 predicted=70000 correct=True latency=12.363s
[307/395] gsm8k_1017 status=200 ok=True expected=138 predicted=139 correct=False latency=14.250s
[308/395] gsm8k_1022 status=200 ok=True expected=36 predicted=36 correct=True latency=12.571s
[309/395] gsm8k_1023 status=200 ok=True expected=12 predicted=12 correct=True latency=13.608s
[310/395] gsm8k_1027 status=200 ok=True expected=43200 predicted=43200 correct=True latency=10.405s
[311/395] gsm8k_1028 status=200 ok=True expected=12 predicted=12 correct=True latency=9.973s
[312/395] gsm8k_1030 status=200 ok=True expected=34 predicted=34 correct=True latency=11.834s
[313/395] gsm8k_1031 status=200 ok=True expected=24 predicted=26 correct=False latency=17.176s
[314/395] gsm8k_1036 status=200 ok=True expected=35 predicted=35 correct=True latency=10.225s
[315/395] gsm8k_1038 status=200 ok=True expected=10 predicted=10 correct=True latency=12.738s
[316/395] gsm8k_1039 status=200 ok=True expected=4 predicted=4 correct=True latency=13.518s
[317/395] gsm8k_1043 status=200 ok=True expected=3 predicted=3.5 correct=False latency=14.182s
[318/395] gsm8k_1049 status=200 ok=True expected=7400 predicted=9860.78 correct=False latency=13.210s
[319/395] gsm8k_1061 status=200 ok=True expected=31 predicted=31 correct=True latency=12.712s
[320/395] gsm8k_1063 status=200 ok=True expected=482 predicted=482 correct=True latency=12.093s
[321/395] gsm8k_1068 status=200 ok=True expected=245 predicted=245 correct=True latency=10.650s
[322/395] gsm8k_1074 status=200 ok=True expected=21 predicted=21 correct=True latency=11.584s
[323/395] gsm8k_1076 status=200 ok=True expected=16 predicted=16 correct=True latency=10.582s
[324/395] gsm8k_1078 status=200 ok=True expected=145 predicted=135 correct=False latency=17.535s
[325/395] gsm8k_1080 status=200 ok=True expected=10 predicted=10 correct=True latency=11.954s
[326/395] gsm8k_1084 status=200 ok=True expected=2 predicted=2 correct=True latency=11.488s
[327/395] gsm8k_1087 status=200 ok=True expected=131250 predicted=131250 correct=True latency=16.023s
[328/395] gsm8k_1089 status=200 ok=True expected=30 predicted=30 correct=True latency=16.293s
[329/395] gsm8k_1090 status=200 ok=True expected=32 predicted=32 correct=True latency=12.014s
[330/395] gsm8k_1094 status=200 ok=True expected=144 predicted=144 correct=True latency=12.552s
[331/395] gsm8k_1095 status=200 ok=True expected=25 predicted=25 correct=True latency=13.389s
[332/395] gsm8k_1096 status=200 ok=True expected=270 predicted=270 correct=True latency=11.589s
[333/395] gsm8k_1097 status=200 ok=True expected=240 predicted=240 correct=True latency=11.858s
[334/395] gsm8k_1103 status=200 ok=True expected=113 predicted=113.00 correct=True latency=13.312s
[335/395] gsm8k_1104 status=200 ok=True expected=90 predicted=90 correct=True latency=11.427s
[336/395] gsm8k_1106 status=200 ok=True expected=40 predicted=40 correct=True latency=12.682s
[337/395] gsm8k_1111 status=200 ok=True expected=60 predicted=60 correct=True latency=10.140s
[338/395] gsm8k_1113 status=200 ok=True expected=5 predicted=5 correct=True latency=11.055s
[339/395] gsm8k_1119 status=200 ok=True expected=5 predicted=5 correct=True latency=9.097s
[340/395] gsm8k_1123 status=200 ok=True expected=18 predicted=18 correct=True latency=16.187s
[341/395] gsm8k_1130 status=200 ok=True expected=8 predicted=8 correct=True latency=14.046s
[342/395] gsm8k_1131 status=200 ok=True expected=25 predicted=25 correct=True latency=12.785s
[343/395] gsm8k_1133 status=200 ok=True expected=45000 predicted=45000 correct=True latency=13.335s
[344/395] gsm8k_1134 status=200 ok=True expected=50 predicted=50 correct=True latency=16.992s
[345/395] gsm8k_1138 status=200 ok=True expected=68 predicted=68 correct=True latency=11.952s
[346/395] gsm8k_1139 status=200 ok=True expected=700 predicted=700 correct=True latency=10.453s
[347/395] gsm8k_1140 status=200 ok=True expected=1 predicted=1 correct=True latency=10.868s
[348/395] gsm8k_1141 status=200 ok=True expected=27 predicted=27 correct=True latency=8.428s
[349/395] gsm8k_1146 status=200 ok=True expected=291 predicted=291 correct=True latency=13.438s
[350/395] gsm8k_1148 status=200 ok=True expected=22 predicted=22 correct=True latency=11.284s
[351/395] gsm8k_1160 status=200 ok=True expected=50 predicted=50 correct=True latency=10.837s
[352/395] gsm8k_1162 status=200 ok=True expected=170 predicted=140 correct=False latency=13.212s
[353/395] gsm8k_1166 status=200 ok=True expected=1248 predicted=1248 correct=True latency=12.220s
[354/395] gsm8k_1167 status=200 ok=True expected=2350 predicted=2350 correct=True latency=19.179s
[355/395] gsm8k_1169 status=200 ok=True expected=20 predicted=20 correct=True latency=12.907s
[356/395] gsm8k_1172 status=200 ok=True expected=3160 predicted=3160 correct=True latency=9.407s
[357/395] gsm8k_1174 status=200 ok=True expected=10 predicted=10 correct=True latency=10.842s
[358/395] gsm8k_1175 status=200 ok=True expected=240 predicted=240 correct=True latency=12.271s
[359/395] gsm8k_1177 status=200 ok=True expected=2 predicted=2 correct=True latency=13.409s
[360/395] gsm8k_1182 status=200 ok=True expected=20 predicted=20 correct=True latency=16.796s
[361/395] gsm8k_1184 status=200 ok=True expected=11 predicted=6 correct=False latency=10.222s
[362/395] gsm8k_1186 status=200 ok=True expected=6 predicted=6 correct=True latency=10.858s
[363/395] gsm8k_1188 status=200 ok=True expected=5 predicted=5 correct=True latency=9.653s
[364/395] gsm8k_1189 status=200 ok=True expected=24 predicted=24 correct=True latency=10.625s
[365/395] gsm8k_1191 status=200 ok=True expected=19 predicted=19 correct=True latency=17.326s
[366/395] gsm8k_1193 status=200 ok=True expected=280 predicted=280 correct=True latency=9.641s
[367/395] gsm8k_1194 status=200 ok=True expected=9 predicted=9.00 correct=True latency=11.786s
[368/395] gsm8k_1198 status=200 ok=True expected=2400 predicted=2400 correct=True latency=15.528s
[369/395] gsm8k_1199 status=200 ok=True expected=140 predicted=140 correct=True latency=12.048s
[370/395] gsm8k_1203 status=200 ok=True expected=19 predicted=19 correct=True latency=12.603s
[371/395] gsm8k_1210 status=200 ok=True expected=29 predicted=29 correct=True latency=11.892s
[372/395] gsm8k_1213 status=200 ok=True expected=150 predicted=150 correct=True latency=8.848s
[373/395] gsm8k_1216 status=200 ok=True expected=36 predicted=36 correct=True latency=13.776s
[374/395] gsm8k_1218 status=200 ok=True expected=75 predicted=75 correct=True latency=14.901s
[375/395] gsm8k_1219 status=200 ok=True expected=225 predicted=225 correct=True latency=12.419s
[376/395] gsm8k_1227 status=200 ok=True expected=90 predicted=90 correct=True latency=12.065s
[377/395] gsm8k_1234 status=200 ok=True expected=81 predicted=81 correct=True latency=11.400s
[378/395] gsm8k_1240 status=200 ok=True expected=50 predicted=50 correct=True latency=10.006s
[379/395] gsm8k_1245 status=200 ok=True expected=35 predicted=35 correct=True latency=10.395s
[380/395] gsm8k_1246 status=200 ok=True expected=96 predicted=96 correct=True latency=9.380s
[381/395] gsm8k_1253 status=200 ok=True expected=70 predicted=70 correct=True latency=8.620s
[382/395] gsm8k_1257 status=200 ok=True expected=15 predicted=15 correct=True latency=10.574s
[383/395] gsm8k_1264 status=200 ok=True expected=500 predicted=500 correct=True latency=10.281s
[384/395] gsm8k_1265 status=200 ok=True expected=210 predicted=210 correct=True latency=15.168s
[385/395] gsm8k_1271 status=200 ok=True expected=3528 predicted=3528 correct=True latency=12.179s
[386/395] gsm8k_1282 status=200 ok=True expected=20 predicted=20 correct=True latency=11.655s
[387/395] gsm8k_1285 status=200 ok=True expected=25 predicted=25 correct=True latency=10.679s
[388/395] gsm8k_1289 status=200 ok=True expected=34 predicted=2040 correct=False latency=13.258s
[389/395] gsm8k_1299 status=200 ok=True expected=31 predicted=31 correct=True latency=12.270s
[390/395] gsm8k_1302 status=200 ok=True expected=23 predicted=23 correct=True latency=14.103s
[391/395] gsm8k_1304 status=200 ok=True expected=4 predicted=4 correct=True latency=13.109s
[392/395] gsm8k_1307 status=200 ok=True expected=2 predicted=2 correct=True latency=14.475s
[393/395] gsm8k_1311 status=200 ok=True expected=64 predicted=64 correct=True latency=18.010s
[394/395] gsm8k_1315 status=200 ok=True expected=8 predicted=8 correct=True latency=12.976s
[395/395] gsm8k_1318 status=200 ok=True expected=5 predicted=5 correct=True latency=11.168s
===== GSM8K SUMMARY =====
total_cases: 395
successful_api_cases: 395
failed_api_cases: 0
api_error_rate: 0.0
parseable_answer_cases: 395
correct_cases: 353
accuracy_all_cases: 0.893671
accuracy_successful_api_cases: 0.893671
client_latency_avg: 12.599227
client_latency_p50: 12.126436
client_latency_p95: 17.264309
server_latency_avg: 12.597427
server_latency_p50: 12.124692
server_latency_p95: 17.262354
tokens_per_second_avg: 24.3897
tokens_per_second_p50: 24.4148
tokens_per_second_p95: 24.51985
output_tokens_avg: 307.296203
saved_summary: results/week2_hardening/w8a8_controlled/cap_hit_395_max768/gsm8k_w8a8_cap_hit_395_max768_summary_20260621.csv
